machine_id,timestamp,temperature,vibration,pressure
COMPRESSOR_D,2026-02-26 14:38:40,66.43,1.978,3.68
PUMP_A,2026-02-26 14:38:42,84.32,3.953,2.95
PUMP_B,2026-02-26 14:38:42,63.15,1.567,4.77
MOTOR_C,2026-02-26 14:38:42,72.43,2.248,4.3
COMPRESSOR_D,2026-02-26 14:38:42,67.12,1.319,3.72
PUMP_A,2026-02-26 14:38:44,84.86,4.658,2.7
PUMP_B,2026-02-26 14:38:44,72.7,1.369,4.01
MOTOR_C,2026-02-26 14:38:44,69.29,2.262,4.41
COMPRESSOR_D,2026-02-26 14:38:44,64.18,2.308,4.73
PUMP_A,2026-02-26 14:38:47,89.07,4.429,2.61
PUMP_B,2026-02-26 14:38:47,63.3,1.86,3.79
MOTOR_C,2026-02-26 14:38:47,65.34,1.936,4.29
COMPRESSOR_D,2026-02-26 14:38:47,63.32,1.984,3.64
PUMP_A,2026-02-26 14:38:49,83.31,3.687,2.36
PUMP_B,2026-02-26 14:38:49,63.07,1.503,4.78
MOTOR_C,2026-02-26 14:38:49,68.96,1.779,4.15
COMPRESSOR_D,2026-02-26 14:38:49,64.76,1.699,3.84
PUMP_A,2026-02-26 14:38:51,83.55,3.988,2.31
PUMP_B,2026-02-26 14:38:51,71.38,1.452,4.37
MOTOR_C,2026-02-26 14:38:51,72.68,1.833,4.64
COMPRESSOR_D,2026-02-26 14:38:51,66.03,1.799,3.87
PUMP_A,2026-02-26 14:38:53,93.98,3.954,2.45
PUMP_B,2026-02-26 14:38:53,67.19,2.3,4.4
MOTOR_C,2026-02-26 14:38:53,69.19,2.395,4.44
COMPRESSOR_D,2026-02-26 14:38:53,73.46,1.574,4.75
PUMP_A,2026-02-26 14:38:55,93.77,3.725,2.08
PUMP_B,2026-02-26 14:38:55,64.7,1.293,3.79
MOTOR_C,2026-02-26 14:38:55,73.92,2.294,4.15
COMPRESSOR_D,2026-02-26 14:38:55,72.49,1.177,3.97
PUMP_A,2026-02-26 14:38:57,94.16,3.878,2.19
PUMP_B,2026-02-26 14:38:57,63.33,1.793,4.6
MOTOR_C,2026-02-26 14:38:57,66.45,1.551,3.67
COMPRESSOR_D,2026-02-26 14:38:57,69.15,1.244,3.89
PUMP_A,2026-02-26 14:38:59,93.82,3.84,2.52
PUMP_B,2026-02-26 14:38:59,71.87,1.673,4.0
MOTOR_C,2026-02-26 14:38:59,68.79,1.88,4.63
COMPRESSOR_D,2026-02-26 14:38:59,71.78,1.691,4.12
PUMP_A,2026-02-26 14:39:01,89.75,4.742,2.17
PUMP_B,2026-02-26 14:39:01,65.83,1.695,4.45
MOTOR_C,2026-02-26 14:39:01,68.1,1.83,4.6
COMPRESSOR_D,2026-02-26 14:39:01,63.13,2.307,4.63
PUMP_A,2026-02-26 14:39:03,88.15,3.765,2.09
PUMP_B,2026-02-26 14:39:03,66.19,2.334,4.18
MOTOR_C,2026-02-26 14:39:03,68.27,2.246,3.67
COMPRESSOR_D,2026-02-26 14:39:03,73.68,2.036,4.55
PUMP_A,2026-02-26 14:39:05,94.54,4.681,2.94
PUMP_B,2026-02-26 14:39:05,71.46,1.139,4.19
MOTOR_C,2026-02-26 14:39:05,67.47,1.329,4.68
COMPRESSOR_D,2026-02-26 14:39:05,63.32,1.007,4.51
PUMP_A,2026-02-26 14:39:07,84.99,3.873,2.31
PUMP_B,2026-02-26 14:39:07,64.73,1.69,4.32
MOTOR_C,2026-02-26 14:39:07,68.72,1.674,3.96
COMPRESSOR_D,2026-02-26 14:39:07,71.03,1.357,4.63
PUMP_A,2026-02-26 14:39:09,84.68,3.962,2.41
PUMP_B,2026-02-26 14:39:09,66.12,1.448,4.02
MOTOR_C,2026-02-26 14:39:09,66.13,1.023,4.43
COMPRESSOR_D,2026-02-26 14:39:09,73.84,1.322,4.35
PUMP_A,2026-02-26 14:39:08,93.22,3.626,2.4
PUMP_B,2026-02-26 14:39:08,63.47,1.141,4.29
MOTOR_C,2026-02-26 14:39:08,67.7,1.102,4.55
COMPRESSOR_D,2026-02-26 14:39:08,73.13,1.005,4.38
PUMP_A,2026-02-26 14:39:10,86.39,3.574,2.06
PUMP_B,2026-02-26 14:39:10,71.26,2.064,4.22
MOTOR_C,2026-02-26 14:39:10,73.55,1.801,4.22
COMPRESSOR_D,2026-02-26 14:39:10,70.95,1.898,4.25
PUMP_A,2026-02-26 14:39:12,82.01,4.579,2.97
PUMP_B,2026-02-26 14:39:12,69.9,1.477,4.74
MOTOR_C,2026-02-26 14:39:12,69.23,1.976,3.69
COMPRESSOR_D,2026-02-26 14:39:12,64.08,1.963,3.6
PUMP_A,2026-02-26 14:39:14,83.26,4.524,2.89
PUMP_B,2026-02-26 14:39:14,65.35,2.31,4.32
MOTOR_C,2026-02-26 14:39:14,63.04,1.48,3.87
COMPRESSOR_D,2026-02-26 14:39:14,71.2,1.937,4.39
PUMP_A,2026-02-26 14:39:16,84.8,4.479,2.97
PUMP_B,2026-02-26 14:39:16,73.93,1.758,4.69
MOTOR_C,2026-02-26 14:39:16,73.85,2.228,4.44
COMPRESSOR_D,2026-02-26 14:39:16,69.6,2.093,4.48
PUMP_A,2026-02-26 14:39:18,86.39,3.383,2.35
PUMP_B,2026-02-26 14:39:18,62.33,1.592,4.63
MOTOR_C,2026-02-26 14:39:18,66.64,1.919,3.82
COMPRESSOR_D,2026-02-26 14:39:18,66.49,1.113,3.91
PUMP_A,2026-02-26 14:39:20,82.47,4.292,2.68
PUMP_B,2026-02-26 14:39:20,62.39,1.908,3.8
MOTOR_C,2026-02-26 14:39:20,67.83,1.482,4.45
COMPRESSOR_D,2026-02-26 14:39:20,67.64,1.891,3.94
PUMP_A,2026-02-26 14:39:22,88.64,4.382,2.14
PUMP_B,2026-02-26 14:39:22,62.13,1.01,4.45
MOTOR_C,2026-02-26 14:39:22,68.04,1.0,4.67
COMPRESSOR_D,2026-02-26 14:39:22,67.46,1.348,3.99
PUMP_A,2026-02-26 14:39:24,87.36,4.126,2.36
PUMP_B,2026-02-26 14:39:24,67.78,1.87,3.7
MOTOR_C,2026-02-26 14:39:24,65.03,2.28,4.51
COMPRESSOR_D,2026-02-26 14:39:24,65.85,2.084,4.23
PUMP_A,2026-02-26 14:39:26,84.03,4.005,2.49
PUMP_B,2026-02-26 14:39:26,69.71,1.47,4.36
MOTOR_C,2026-02-26 14:39:26,71.11,2.237,4.49
COMPRESSOR_D,2026-02-26 14:39:26,71.86,2.371,4.14
PUMP_A,2026-02-26 14:39:28,89.35,4.405,2.36
PUMP_B,2026-02-26 14:39:28,64.52,1.635,3.66
MOTOR_C,2026-02-26 14:39:28,71.41,1.868,4.67
COMPRESSOR_D,2026-02-26 14:39:28,68.69,1.899,3.97
PUMP_A,2026-02-26 14:39:30,86.06,3.223,2.31
PUMP_B,2026-02-26 14:39:30,68.55,2.12,4.6
MOTOR_C,2026-02-26 14:39:30,72.13,1.754,4.05
COMPRESSOR_D,2026-02-26 14:39:30,67.94,1.487,3.89
PUMP_A,2026-02-26 14:39:32,94.52,3.295,2.23
PUMP_B,2026-02-26 14:39:32,63.91,1.721,3.79
MOTOR_C,2026-02-26 14:39:32,67.01,1.531,4.59
COMPRESSOR_D,2026-02-26 14:39:32,62.78,2.056,4.74
PUMP_A,2026-02-26 14:39:34,84.83,4.359,2.87
PUMP_B,2026-02-26 14:39:34,73.69,2.002,3.82
MOTOR_C,2026-02-26 14:39:34,72.09,1.3,3.61
COMPRESSOR_D,2026-02-26 14:39:34,69.54,1.816,3.81
PUMP_A,2026-02-26 14:39:36,89.83,4.111,2.16
PUMP_B,2026-02-26 14:39:36,68.04,1.637,4.5
MOTOR_C,2026-02-26 14:39:36,65.52,1.169,3.68
COMPRESSOR_D,2026-02-26 14:39:36,71.34,1.27,3.75
PUMP_A,2026-02-26 14:39:38,91.04,4.747,2.48
PUMP_B,2026-02-26 14:39:38,63.51,1.632,4.32
MOTOR_C,2026-02-26 14:39:38,72.22,1.958,4.14
COMPRESSOR_D,2026-02-26 14:39:38,64.49,1.255,4.75
PUMP_A,2026-02-26 14:39:38,85.21,4.65,2.91
PUMP_B,2026-02-26 14:39:38,70.56,1.855,4.32
MOTOR_C,2026-02-26 14:39:38,70.34,1.64,3.71
COMPRESSOR_D,2026-02-26 14:39:38,69.29,1.056,4.26
PUMP_A,2026-02-26 14:39:40,85.52,3.701,2.88
PUMP_B,2026-02-26 14:39:40,73.97,1.715,4.72
MOTOR_C,2026-02-26 14:39:40,65.48,1.814,4.08
COMPRESSOR_D,2026-02-26 14:39:40,69.55,1.579,4.75
PUMP_A,2026-02-26 14:39:42,90.36,3.728,2.24
PUMP_B,2026-02-26 14:39:42,70.59,1.38,3.93
MOTOR_C,2026-02-26 14:39:42,73.68,2.369,4.09
COMPRESSOR_D,2026-02-26 14:39:42,64.85,2.161,4.39
PUMP_A,2026-02-26 14:39:44,92.8,3.741,2.44
PUMP_B,2026-02-26 14:39:44,66.85,1.479,4.28
MOTOR_C,2026-02-26 14:39:44,72.33,1.753,4.38
COMPRESSOR_D,2026-02-26 14:39:44,70.64,1.905,3.85
PUMP_A,2026-02-26 14:39:46,87.99,4.355,2.84
PUMP_B,2026-02-26 14:39:46,64.87,1.531,3.96
MOTOR_C,2026-02-26 14:39:46,65.92,1.992,3.8
COMPRESSOR_D,2026-02-26 14:39:46,67.07,2.235,3.86
PUMP_A,2026-02-26 14:39:48,85.73,3.927,2.95
PUMP_B,2026-02-26 14:39:48,72.65,1.478,3.92
MOTOR_C,2026-02-26 14:39:48,71.9,2.107,4.08
COMPRESSOR_D,2026-02-26 14:39:48,69.63,1.268,4.43
PUMP_A,2026-02-26 14:39:50,84.17,4.571,2.13
PUMP_B,2026-02-26 14:39:50,65.75,1.332,3.61
MOTOR_C,2026-02-26 14:39:50,68.74,1.862,4.73
COMPRESSOR_D,2026-02-26 14:39:50,66.41,1.633,3.81
PUMP_A,2026-02-26 14:39:52,93.16,4.724,2.86
PUMP_B,2026-02-26 14:39:52,69.22,1.993,4.13
MOTOR_C,2026-02-26 14:39:52,66.38,1.193,3.78
COMPRESSOR_D,2026-02-26 14:39:52,62.87,1.485,3.89
PUMP_A,2026-02-26 14:39:54,86.0,4.265,2.41
PUMP_B,2026-02-26 14:39:54,62.56,1.944,4.72
MOTOR_C,2026-02-26 14:39:54,67.8,2.192,3.69
COMPRESSOR_D,2026-02-26 14:39:54,70.57,1.363,4.66
PUMP_A,2026-02-26 14:39:56,90.02,3.388,2.5
PUMP_B,2026-02-26 14:39:56,62.63,1.818,3.66
MOTOR_C,2026-02-26 14:39:56,71.85,1.647,3.96
COMPRESSOR_D,2026-02-26 14:39:56,64.62,1.579,4.62
PUMP_A,2026-02-26 14:39:58,91.27,4.732,2.79
PUMP_B,2026-02-26 14:39:58,63.06,1.639,4.48
MOTOR_C,2026-02-26 14:39:58,65.32,1.307,4.75
COMPRESSOR_D,2026-02-26 14:39:58,66.83,1.233,3.91
PUMP_A,2026-02-26 14:40:00,87.16,4.705,2.0
PUMP_B,2026-02-26 14:40:00,64.59,1.193,4.03
MOTOR_C,2026-02-26 14:40:00,64.03,1.341,3.92
COMPRESSOR_D,2026-02-26 14:40:00,73.34,1.69,4.65
PUMP_A,2026-02-26 14:40:02,91.76,4.454,2.26
PUMP_B,2026-02-26 14:40:02,72.19,1.439,4.75
MOTOR_C,2026-02-26 14:40:02,72.78,2.16,3.92
COMPRESSOR_D,2026-02-26 14:40:02,67.55,2.353,3.77
PUMP_A,2026-02-26 14:40:04,87.24,4.053,2.8
PUMP_B,2026-02-26 14:40:04,66.54,1.405,4.45
MOTOR_C,2026-02-26 14:40:04,67.57,1.008,3.99
COMPRESSOR_D,2026-02-26 14:40:04,70.19,1.707,4.08
PUMP_A,2026-02-26 14:40:06,84.74,4.413,2.88
PUMP_B,2026-02-26 14:40:06,64.35,2.227,3.67
MOTOR_C,2026-02-26 14:40:06,62.75,2.069,4.47
COMPRESSOR_D,2026-02-26 14:40:06,66.27,1.245,4.77
PUMP_A,2026-02-26 14:40:08,94.56,3.218,2.57
PUMP_B,2026-02-26 14:40:08,63.9,2.124,3.89
MOTOR_C,2026-02-26 14:40:08,71.75,1.433,4.23
COMPRESSOR_D,2026-02-26 14:40:08,69.97,1.556,3.84
PUMP_A,2026-02-26 14:40:07,89.03,3.986,2.81
PUMP_B,2026-02-26 14:40:07,67.68,2.085,3.67
MOTOR_C,2026-02-26 14:40:07,68.6,1.238,4.08
COMPRESSOR_D,2026-02-26 14:40:07,65.91,1.443,4.0
PUMP_A,2026-02-26 14:40:09,85.84,4.673,2.83
PUMP_B,2026-02-26 14:40:09,63.97,1.712,4.7
MOTOR_C,2026-02-26 14:40:09,71.69,1.755,3.78
COMPRESSOR_D,2026-02-26 14:40:09,72.22,2.058,4.01
PUMP_A,2026-02-26 14:40:11,84.99,4.106,2.22
PUMP_B,2026-02-26 14:40:11,63.19,2.249,4.49
MOTOR_C,2026-02-26 14:40:11,72.68,1.467,4.18
COMPRESSOR_D,2026-02-26 14:40:11,62.74,1.82,4.14
PUMP_A,2026-02-26 14:40:13,82.75,4.213,2.05
PUMP_B,2026-02-26 14:40:13,65.14,2.372,4.08
MOTOR_C,2026-02-26 14:40:13,67.49,1.664,3.7
COMPRESSOR_D,2026-02-26 14:40:13,69.44,1.503,3.97
PUMP_A,2026-02-26 14:40:16,92.48,4.304,2.99
PUMP_B,2026-02-26 14:40:16,70.47,1.079,3.63
MOTOR_C,2026-02-26 14:40:16,67.01,1.275,4.03
COMPRESSOR_D,2026-02-26 14:40:16,62.3,1.649,4.7
PUMP_A,2026-02-26 14:40:18,91.1,4.689,2.13
PUMP_B,2026-02-26 14:40:18,70.8,1.906,4.51
MOTOR_C,2026-02-26 14:40:18,66.99,1.967,3.76
COMPRESSOR_D,2026-02-26 14:40:18,64.83,2.169,4.14
PUMP_A,2026-02-26 14:40:20,83.0,4.532,2.21
PUMP_B,2026-02-26 14:40:20,73.3,2.295,4.51
MOTOR_C,2026-02-26 14:40:20,62.08,2.32,4.5
COMPRESSOR_D,2026-02-26 14:40:20,63.12,1.024,3.83
PUMP_A,2026-02-26 14:40:22,88.24,4.044,2.62
PUMP_B,2026-02-26 14:40:22,70.24,1.581,4.24
MOTOR_C,2026-02-26 14:40:22,68.29,1.767,3.88
COMPRESSOR_D,2026-02-26 14:40:22,70.09,2.269,4.51
PUMP_A,2026-02-26 14:40:24,88.43,3.575,2.59
PUMP_B,2026-02-26 14:40:24,67.77,1.746,3.71
MOTOR_C,2026-02-26 14:40:24,65.14,1.432,4.77
COMPRESSOR_D,2026-02-26 14:40:24,62.55,2.225,4.02
PUMP_A,2026-02-26 14:40:26,82.41,3.929,2.21
PUMP_B,2026-02-26 14:40:26,69.32,2.256,4.52
MOTOR_C,2026-02-26 14:40:26,65.06,2.2,4.34
COMPRESSOR_D,2026-02-26 14:40:26,66.54,1.239,4.6
PUMP_A,2026-02-26 14:40:28,85.27,3.757,2.57
PUMP_B,2026-02-26 14:40:28,68.17,2.184,4.54
MOTOR_C,2026-02-26 14:40:28,73.67,1.433,4.36
COMPRESSOR_D,2026-02-26 14:40:28,70.49,1.722,3.98
PUMP_A,2026-02-26 14:40:30,84.24,3.716,2.81
PUMP_B,2026-02-26 14:40:30,64.5,2.277,4.59
MOTOR_C,2026-02-26 14:40:30,67.03,2.164,4.54
COMPRESSOR_D,2026-02-26 14:40:30,72.19,1.078,3.65
PUMP_A,2026-02-26 14:40:32,86.93,4.067,2.6
PUMP_B,2026-02-26 14:40:32,68.49,1.63,4.58
MOTOR_C,2026-02-26 14:40:32,63.45,1.947,4.49
COMPRESSOR_D,2026-02-26 14:40:32,71.09,1.83,3.76
PUMP_A,2026-02-26 14:40:34,90.84,3.591,2.37
PUMP_B,2026-02-26 14:40:34,69.43,1.736,4.64
MOTOR_C,2026-02-26 14:40:34,68.23,2.345,3.74
COMPRESSOR_D,2026-02-26 14:40:34,69.59,2.249,3.74
PUMP_A,2026-02-26 14:40:36,87.19,4.505,2.44
PUMP_B,2026-02-26 14:40:36,70.87,2.218,4.15
MOTOR_C,2026-02-26 14:40:36,71.99,2.325,3.9
COMPRESSOR_D,2026-02-26 14:40:36,69.57,1.721,3.88
PUMP_A,2026-02-26 14:40:38,82.73,3.975,2.7
PUMP_B,2026-02-26 14:40:38,66.21,1.236,4.0
MOTOR_C,2026-02-26 14:40:38,68.31,1.598,4.08
COMPRESSOR_D,2026-02-26 14:40:38,64.79,1.578,4.33
PUMP_A,2026-02-26 14:40:40,84.11,3.431,2.64
PUMP_B,2026-02-26 14:40:40,68.98,2.204,3.86
MOTOR_C,2026-02-26 14:40:40,70.07,1.06,4.79
COMPRESSOR_D,2026-02-26 14:40:40,73.16,2.176,4.07
PUMP_A,2026-02-26 14:40:39,93.41,4.295,2.92
PUMP_B,2026-02-26 14:40:39,73.62,1.912,4.0
MOTOR_C,2026-02-26 14:40:39,63.56,1.398,3.65
COMPRESSOR_D,2026-02-26 14:40:39,73.06,1.111,4.53
PUMP_A,2026-02-26 14:40:41,83.91,3.261,2.5
PUMP_B,2026-02-26 14:40:41,67.95,1.306,4.0
MOTOR_C,2026-02-26 14:40:41,72.36,1.137,4.7
COMPRESSOR_D,2026-02-26 14:40:41,72.0,2.085,3.98
PUMP_A,2026-02-26 14:40:43,87.58,4.005,2.05
PUMP_B,2026-02-26 14:40:43,62.78,1.959,3.87
MOTOR_C,2026-02-26 14:40:43,73.11,1.522,3.94
COMPRESSOR_D,2026-02-26 14:40:43,68.7,1.552,4.48
PUMP_A,2026-02-26 14:40:45,91.15,4.406,2.57
PUMP_B,2026-02-26 14:40:45,62.16,1.563,4.67
MOTOR_C,2026-02-26 14:40:45,70.28,1.392,4.54
COMPRESSOR_D,2026-02-26 14:40:45,70.01,1.752,4.22
PUMP_A,2026-02-26 14:40:47,83.43,3.495,2.95
PUMP_B,2026-02-26 14:40:47,72.84,2.077,3.78
MOTOR_C,2026-02-26 14:40:47,72.57,1.518,4.34
COMPRESSOR_D,2026-02-26 14:40:47,66.79,1.631,4.27
PUMP_A,2026-02-26 14:40:49,89.3,3.922,2.2
PUMP_B,2026-02-26 14:40:49,71.55,1.064,4.57
MOTOR_C,2026-02-26 14:40:49,73.1,2.344,3.73
COMPRESSOR_D,2026-02-26 14:40:49,69.34,1.398,4.36
PUMP_A,2026-02-26 14:40:51,92.0,3.796,2.64
PUMP_B,2026-02-26 14:40:51,72.22,1.445,4.19
MOTOR_C,2026-02-26 14:40:51,68.74,1.303,3.84
COMPRESSOR_D,2026-02-26 14:40:51,72.59,2.286,4.1
PUMP_A,2026-02-26 14:40:53,89.5,4.366,2.78
PUMP_B,2026-02-26 14:40:53,66.79,1.692,4.45
MOTOR_C,2026-02-26 14:40:53,70.25,1.899,4.74
COMPRESSOR_D,2026-02-26 14:40:53,65.12,2.277,4.3
PUMP_A,2026-02-26 14:40:55,88.87,3.289,2.07
PUMP_B,2026-02-26 14:40:55,65.64,1.504,4.04
MOTOR_C,2026-02-26 14:40:55,67.55,2.186,4.18
COMPRESSOR_D,2026-02-26 14:40:55,64.79,2.037,4.68
PUMP_A,2026-02-26 14:40:57,85.8,3.349,2.23
PUMP_B,2026-02-26 14:40:57,63.25,1.335,3.61
MOTOR_C,2026-02-26 14:40:57,71.94,1.732,3.72
COMPRESSOR_D,2026-02-26 14:40:57,63.58,2.133,3.84
PUMP_A,2026-02-26 14:40:59,90.57,4.019,2.88
PUMP_B,2026-02-26 14:40:59,62.63,1.705,3.93
MOTOR_C,2026-02-26 14:40:59,71.61,1.643,4.54
COMPRESSOR_D,2026-02-26 14:40:59,66.92,1.17,4.54
PUMP_A,2026-02-26 14:41:01,91.97,4.336,2.61
PUMP_B,2026-02-26 14:41:01,71.83,2.113,4.09
MOTOR_C,2026-02-26 14:41:01,63.13,1.439,4.04
COMPRESSOR_D,2026-02-26 14:41:01,73.06,1.043,3.61
PUMP_A,2026-02-26 14:41:03,91.42,4.494,2.64
PUMP_B,2026-02-26 14:41:03,72.26,1.889,4.15
MOTOR_C,2026-02-26 14:41:03,66.53,1.691,4.07
COMPRESSOR_D,2026-02-26 14:41:03,66.64,1.954,4.63
PUMP_A,2026-02-26 14:41:05,94.84,3.696,2.99
PUMP_B,2026-02-26 14:41:05,64.47,1.223,3.87
MOTOR_C,2026-02-26 14:41:05,67.42,1.4,4.35
COMPRESSOR_D,2026-02-26 14:41:05,69.78,2.259,4.06
PUMP_A,2026-02-26 14:41:07,82.46,4.099,2.83
PUMP_B,2026-02-26 14:41:07,62.2,1.912,4.15
MOTOR_C,2026-02-26 14:41:07,62.1,1.282,3.88
COMPRESSOR_D,2026-02-26 14:41:07,66.08,1.839,3.77
PUMP_A,2026-02-26 14:41:09,91.48,3.203,2.45
PUMP_B,2026-02-26 14:41:09,62.35,1.094,3.87
MOTOR_C,2026-02-26 14:41:09,71.67,1.473,4.46
COMPRESSOR_D,2026-02-26 14:41:09,68.1,1.105,4.73
PUMP_A,2026-02-26 14:41:09,82.08,3.745,2.03
PUMP_B,2026-02-26 14:41:09,69.37,1.223,4.14
MOTOR_C,2026-02-26 14:41:09,66.21,2.38,4.08
COMPRESSOR_D,2026-02-26 14:41:09,66.83,1.742,4.46
PUMP_A,2026-02-26 14:41:11,83.95,3.549,2.74
PUMP_B,2026-02-26 14:41:11,69.49,2.336,3.61
MOTOR_C,2026-02-26 14:41:11,64.47,2.38,4.06
COMPRESSOR_D,2026-02-26 14:41:11,71.95,1.491,3.72
PUMP_A,2026-02-26 14:41:13,92.19,3.561,2.2
PUMP_B,2026-02-26 14:41:13,62.1,1.439,3.84
MOTOR_C,2026-02-26 14:41:13,69.53,1.185,4.34
COMPRESSOR_D,2026-02-26 14:41:13,65.67,2.264,3.67
PUMP_A,2026-02-26 14:41:15,88.85,3.841,2.91
PUMP_B,2026-02-26 14:41:15,63.11,2.299,4.67
MOTOR_C,2026-02-26 14:41:15,64.62,1.333,3.66
COMPRESSOR_D,2026-02-26 14:41:15,65.43,1.073,4.47
PUMP_A,2026-02-26 14:41:17,92.58,3.577,2.99
PUMP_B,2026-02-26 14:41:17,64.07,1.327,4.17
MOTOR_C,2026-02-26 14:41:17,65.69,2.164,4.53
COMPRESSOR_D,2026-02-26 14:41:17,66.04,1.545,4.27
PUMP_A,2026-02-26 14:41:19,94.25,3.987,2.15
PUMP_B,2026-02-26 14:41:19,64.39,1.72,4.04
MOTOR_C,2026-02-26 14:41:19,64.41,1.127,3.73
COMPRESSOR_D,2026-02-26 14:41:19,69.17,1.389,4.42
PUMP_A,2026-02-26 14:41:21,85.64,4.408,2.37
PUMP_B,2026-02-26 14:41:21,73.39,1.611,3.86
MOTOR_C,2026-02-26 14:41:21,68.91,1.767,4.65
COMPRESSOR_D,2026-02-26 14:41:21,63.2,1.383,3.62
PUMP_A,2026-02-26 14:41:23,92.31,4.524,2.26
PUMP_B,2026-02-26 14:41:23,72.82,1.101,4.29
MOTOR_C,2026-02-26 14:41:23,66.81,1.58,4.3
COMPRESSOR_D,2026-02-26 14:41:23,71.53,1.818,4.67
PUMP_A,2026-02-26 14:41:25,82.02,3.78,2.8
PUMP_B,2026-02-26 14:41:25,73.2,1.152,4.18
MOTOR_C,2026-02-26 14:41:25,64.34,1.454,4.09
COMPRESSOR_D,2026-02-26 14:41:25,62.08,1.809,4.57
PUMP_A,2026-02-26 14:41:27,89.42,4.703,2.08
PUMP_B,2026-02-26 14:41:27,71.35,2.318,4.26
MOTOR_C,2026-02-26 14:41:27,68.44,1.548,3.66
COMPRESSOR_D,2026-02-26 14:41:27,73.03,1.257,4.35
PUMP_A,2026-02-26 14:41:29,88.88,3.994,2.65
PUMP_B,2026-02-26 14:41:29,68.33,1.421,4.14
MOTOR_C,2026-02-26 14:41:29,71.27,2.373,4.65
COMPRESSOR_D,2026-02-26 14:41:29,71.59,1.342,4.38
PUMP_A,2026-02-26 14:41:31,88.49,4.64,2.28
PUMP_B,2026-02-26 14:41:31,66.17,2.174,4.74
MOTOR_C,2026-02-26 14:41:31,64.17,1.995,3.75
COMPRESSOR_D,2026-02-26 14:41:31,72.68,1.371,4.05
PUMP_A,2026-02-26 14:41:33,94.02,3.486,2.1
PUMP_B,2026-02-26 14:41:33,71.01,1.443,4.79
MOTOR_C,2026-02-26 14:41:33,71.11,2.16,3.92
COMPRESSOR_D,2026-02-26 14:41:33,72.8,1.037,4.32
PUMP_A,2026-02-26 14:41:35,82.25,3.226,2.07
PUMP_B,2026-02-26 14:41:35,73.09,1.29,4.53
MOTOR_C,2026-02-26 14:41:35,66.59,1.978,3.68
COMPRESSOR_D,2026-02-26 14:41:35,63.74,1.137,4.01
PUMP_A,2026-02-26 14:41:37,91.55,3.213,2.46
PUMP_B,2026-02-26 14:41:37,72.02,1.417,4.03
MOTOR_C,2026-02-26 14:41:37,62.95,1.527,3.75
COMPRESSOR_D,2026-02-26 14:41:37,67.32,1.913,4.55
PUMP_A,2026-02-26 14:41:39,86.9,4.8,2.89
PUMP_B,2026-02-26 14:41:39,67.31,2.394,3.74
MOTOR_C,2026-02-26 14:41:39,69.34,1.737,4.27
COMPRESSOR_D,2026-02-26 14:41:39,72.33,1.809,3.76
PUMP_A,2026-02-26 14:41:38,88.9,4.547,2.75
PUMP_B,2026-02-26 14:41:38,70.12,1.406,3.87
MOTOR_C,2026-02-26 14:41:38,72.24,1.846,4.25
COMPRESSOR_D,2026-02-26 14:41:38,63.98,2.294,3.73
PUMP_A,2026-02-26 14:41:40,87.5,3.835,2.46
PUMP_B,2026-02-26 14:41:40,70.71,1.231,4.57
MOTOR_C,2026-02-26 14:41:40,65.27,1.761,4.56
COMPRESSOR_D,2026-02-26 14:41:40,62.47,2.392,4.2
PUMP_A,2026-02-26 14:41:42,91.42,4.234,2.18
PUMP_B,2026-02-26 14:41:42,65.45,1.473,3.99
MOTOR_C,2026-02-26 14:41:42,69.34,1.682,4.13
COMPRESSOR_D,2026-02-26 14:41:42,67.38,1.798,4.75
PUMP_A,2026-02-26 14:41:44,83.08,3.76,2.62
PUMP_B,2026-02-26 14:41:44,73.52,1.868,3.85
MOTOR_C,2026-02-26 14:41:44,69.95,2.163,4.72
COMPRESSOR_D,2026-02-26 14:41:44,62.61,1.662,3.74
PUMP_A,2026-02-26 14:41:46,84.35,4.578,2.57
PUMP_B,2026-02-26 14:41:46,69.8,2.259,4.09
MOTOR_C,2026-02-26 14:41:46,65.19,1.76,4.74
COMPRESSOR_D,2026-02-26 14:41:46,68.73,2.212,4.62
PUMP_A,2026-02-26 14:41:48,88.36,4.714,2.53
PUMP_B,2026-02-26 14:41:48,70.29,1.954,3.82
MOTOR_C,2026-02-26 14:41:48,68.18,1.784,4.69
COMPRESSOR_D,2026-02-26 14:41:48,68.21,1.34,4.12
PUMP_A,2026-02-26 14:41:50,82.4,4.388,2.23
PUMP_B,2026-02-26 14:41:50,63.21,1.07,4.23
MOTOR_C,2026-02-26 14:41:50,68.94,1.693,4.72
COMPRESSOR_D,2026-02-26 14:41:50,67.94,1.875,4.64
PUMP_A,2026-02-26 14:41:52,86.52,3.486,2.61
PUMP_B,2026-02-26 14:41:52,67.38,1.26,4.19
MOTOR_C,2026-02-26 14:41:52,67.03,1.452,4.8
COMPRESSOR_D,2026-02-26 14:41:52,71.32,1.282,4.46
PUMP_A,2026-02-26 14:41:54,91.75,4.258,2.7
PUMP_B,2026-02-26 14:41:54,71.48,1.323,4.47
MOTOR_C,2026-02-26 14:41:54,72.7,2.201,3.81
COMPRESSOR_D,2026-02-26 14:41:54,65.46,2.394,4.53
PUMP_A,2026-02-26 14:41:56,87.97,4.742,2.96
PUMP_B,2026-02-26 14:41:56,72.41,1.028,3.62
MOTOR_C,2026-02-26 14:41:56,67.11,1.973,4.28
